Player Name,League,Club,Position,Tactical Role,Minutes Played,Goals per 90,Shots,Assists per 90,Dribble Success %,Total Pass Accuracy %,Tackles Success %,Dribblers Tackled,Blocks per 90,Shots Blocked per 90,Passes Blocked per 90,Clearances per 90,Errors per 90,Aggressive High Block Engagement,Transition Ability (Interceptions-Passing),Area Clearance & Box Protection,Build-up Ability,1v1 Ability,Compactness & Shot Blocks,Overall Defensive Workload Index,Vertical Passing / Line-Breaking,Low-Tempo Defensive Coverage,Mid-Third Engagements,Long Passing Ability - Pressured Duel Success,Errors Under Pressure,Area Variety in Tackling,Structured Passing in Tactical Mid-Blocks,Defensive Stress Indicators & Rescue Actions,Passing Reliability Across Areas,Defensive Energy & Effort Radar
Sergio Akieme,Ligue 1,Reims,Defender,Ball-Winning Full-Back,818.0,0.2200488997555012,5.0,0.0,0.4705882352941176,1.0183823529411766,0.8333333333333334,8.0,0.9902200488997556,0.3300733496332518,0.6601466992665037,2.750611246943765,0.0,0.419525098626811,0.2096211810378682,0.4349265687616215,0.4412149779880431,0.6269974205200317,0.4256297498354613,0.355769280686792,0.0715680029589295,0.5925598203784987,0.4869461807595928,0.4000919986260355,0.3702728332292974,0.5645554119056927,0.6475523060872946,0.1665503973745271,0.6854784810727477,0.8265097710678316
J. Laporte,Ligue 1,Lorient,Defender,Ball-Playing Centre-Back,1818.0,0.0,9.0,0.0,0.5,0.8673870333988211,0.9333333333333336,16.0,1.7821782178217822,1.2871287128712872,0.4950495049504951,5.742574257425742,0.0495049504950495,0.0910764901872991,0.412589601909556,0.7002237694801094,0.2251969571884448,0.5922976935330796,0.7466105797126567,0.2913181029371746,0.2068404727525335,0.083200086009795,0.5082742140788751,0.279997839705155,0.3116159670527124,0.7070498709525694,0.4438844071023968,0.2026063782244304,0.608808585794862,0.7753758899276944
J. Okumu,Ligue 1,Reims,Defender,Positional Defender,1742.0,0.0516647531572904,9.0,0.0,0.875,0.8303362001563722,1.0,24.0,1.3949483352468428,0.981630309988519,0.4133180252583238,5.786452353616533,0.1033295063145809,0.3056185935375318,0.7401302267789234,0.4302346059554361,0.6170627925431295,0.7357274015217612,0.5580253081067853,0.536010126251824,0.2990354868306726,0.3578088486968053,0.5511661090981155,0.5010444029068108,0.4399000028332898,0.632549180598967,0.6237519790435242,0.1715263728362749,0.7072557219680815,0.7867493469170416
L. Mincarelli Davin,Ligue 1,Montpellier,Defender,Defensive Anchor / Stopper,984.0,0.0914634146341463,5.0,0.0914634146341463,0.3809523809523809,1.0124223602484472,0.8421052631578948,17.0,1.554878048780488,0.3658536585365854,1.1890243902439026,2.4695121951219514,0.0,0.7457283183964459,0.4516369335025357,0.7033879148099029,0.3669469271215257,0.5345467548422724,0.4541270918159741,0.4140817538781559,0.2031280282779635,0.3707647166185968,0.3575525134897321,0.4638114765598077,0.1585329305453564,0.6703352371241076,1.0,0.1627605792765177,0.6479201906566102,0.7839186806225948
B. Omeragić,Ligue 1,Montpellier,Defender,Positional Defender,2312.0,0.0,6.0,0.0,0.6666666666666666,0.8601332064700286,0.9354838709677418,20.0,1.9852941176470589,1.1288927335640138,0.856401384083045,2.5302768166089966,0.0,0.333540106225939,0.5608270978231962,0.6159759613592803,0.2642670947152831,0.510096496233099,0.7401466142465836,0.2289280344129014,0.2126999686376975,0.4160483721661345,0.5478913400700314,0.4586978858462969,0.3034197803183638,0.2843826966739542,0.7681422867177609,0.1443772708403605,0.8096222642353954,0.8146321221751142
K. Kouyaté,Ligue 1,Montpellier,Defender,Positional Defender,1930.0,0.0,9.0,0.0932642487046632,1.0,0.8321759259259259,0.7692307692307693,28.0,1.4455958549222798,0.932642487046632,0.5129533678756477,5.735751295336788,0.0466321243523316,0.3343742180749325,0.6674386047274001,0.5502989054649415,0.4325532699926669,0.7694961594819048,0.4718667289356139,0.360480721697931,0.3692835633494529,0.3783892154975299,0.2633300163957274,0.4658325859816283,0.2676811841728193,0.6875055652832587,0.4492298095401563,0.1583357567440635,0.6637426300714858,0.8038023680581692
M. Sagnan,Ligue 1,Montpellier,Defender,Positional Defender,1055.0,0.1706161137440758,7.0,0.0,1.0,0.8615984405458089,0.9565217391304348,15.0,1.109004739336493,0.7677725118483412,0.3412322274881517,5.7156398104265405,0.0,0.4377776670295006,0.6975062846941588,0.2962466504784826,0.4094352864934266,0.7773595500676668,0.39077132153262,0.8643312976793388,0.2229012395637872,0.1963813624677668,0.251247979011557,0.6254793718758758,0.3721094089006233,0.6727352870282781,0.5312282856434609,0.1157869173390077,0.7245195864631844,0.859483193052905
C. Jullien,Ligue 1,Montpellier,Defender,Ball-Playing Centre-Back,1228.0,0.0732899022801303,6.0,0.0,1.0,0.8664047151277013,1.0909090909090908,6.0,1.8322475570032573,1.4657980456026058,0.3664495114006514,7.76872964169381,0.1465798045602606,0.0344262110495184,0.5325890746951853,0.7924510284410848,0.4001320820037827,0.7714115116628342,0.7752338272761686,0.7389169278139188,0.3211968587456424,0.1473064151957808,0.5562529664829572,0.3941585540377137,0.399665427708742,0.7225035273201197,0.4612821718626186,0.229196850008077,0.6319256714357361,0.7617597811293599
E. Tchato,Ligue 1,Montpellier,Defender,Defensive Anchor / Stopper,1122.0,0.0,4.0,0.0,0.8,0.9835390946502058,0.9444444444444444,11.0,1.60427807486631,0.5614973262032086,1.0427807486631016,2.005347593582888,0.0,0.5935134476497181,0.4270114748415939,0.7438263506118657,0.43862298023713,0.6506947959502672,0.6975564770267947,0.2180351209616871,0.169183841928327,0.4849943804800174,0.5068031060978616,0.5362839762712386,0.1389857909044513,0.4390032996840785,0.6580384114670024,0.2059588089674909,0.6487993771149037,0.7495174901146819
J. Lotomba,Ligue 1,Nice,Defender,Ball-Winning Full-Back,1808.0,0.0497787610619469,6.0,0.0,0.5,1.023312883435583,1.5555555555555554,25.0,1.4933628318584071,0.4480088495575221,1.045353982300885,1.2942477876106195,0.0497787610619469,0.5506511348011301,0.3656997546173968,0.5346522714194597,0.3451201764654567,0.607571310379036,0.8767992121860523,0.4228845433931844,0.183359350904889,0.6539858421723004,0.8217430306345579,0.5840767876894749,0.1220327078092043,0.4684795888935389,0.8181064370925564,0.1713521677576263,0.7898579673743664,0.8017625471511663
Clinton Mata,Ligue 1,Lyon,Defender,Positional Defender,2221.0,0.0,7.0,0.1215668617739756,0.6764705882352942,0.98093058733791,0.8275862068965519,23.0,1.4182800540297165,0.6483565961278703,0.769923457901846,2.471859522737505,0.0,0.3959675946945912,0.5100522899061808,0.457059828861065,0.5607808296538745,0.4755150734863733,0.5659797250018563,0.1226417929965452,0.311310610968335,0.6445361673061434,0.5848396279982018,0.3426789264369422,0.1231580241388526,0.5620836765882024,0.8155690761924725,0.1444250344071002,0.8698208450163533,0.8326299931045866
N. Tagliafico,Ligue 1,Lyon,Defender,Defensive Anchor / Stopper,2129.0,0.126820103334899,11.0,0.0422733677782996,0.3333333333333333,1.0060422960725075,1.4782608695652173,22.0,1.0568341944574915,0.3381869422263974,0.7186472522310944,1.817754814466886,0.0,0.5755248526121758,0.4317841457082945,0.1732784705073333,0.4531520521644286,0.4679416988706699,0.6404279491631567,0.5147437804994501,0.1756418063892027,0.4053190504637113,0.6707690943563777,0.4845991531526615,0.311479865847397,0.5488888106371853,0.5778658323434014,0.1637201742415797,0.7084742557177082,0.8239772176918857
L. Brassier,Ligue 1,Stade Brestois 29,Defender,Ball-Playing Centre-Back,2679.0,0.1007838745800671,9.0,0.0,0.75,0.8331485587583148,1.0,12.0,0.940649496080627,0.7054871220604704,0.2351623740201567,3.124300111982083,0.0,0.1426533577474397,0.3802535198649061,0.3072465135226856,0.6371385071394486,0.5677526427149784,0.5629597510770035,0.4403971279795203,0.1910483390118898,0.5568992036854601,0.5928600051909075,0.4437231725797296,0.4542827622163921,0.4544333522855857,0.6040430131169586,0.1734046100022123,0.7038721409812736,0.8113457469258459
S. Kumbedi,Ligue 1,Lyon,Defender,Defensive Anchor / Stopper,917.0,0.0,6.0,0.0981461286804798,0.35,0.9650924024640656,1.4285714285714286,9.0,1.1777535441657578,0.2944383860414394,0.8833151581243185,1.766630316248637,0.1962922573609596,0.8319819262298739,0.5062494032279292,0.3478919416422893,0.5815227303246856,0.5931106423949398,0.6726382191658142,0.1976290754994519,0.2333128110277549,0.2857649932265922,0.6083145351745097,0.1700623523576822,0.3056609023701319,0.564312128689251,0.7891426847534841,0.1556295660999325,0.7338770558255037,0.8119752396373392
M. Udol,Ligue 1,Metz,Defender,Defensive Anchor / Stopper,2700.0,0.1,20.0,0.1,0.525,0.9150141643059488,0.973684210526316,38.0,2.0666666666666664,0.5333333333333333,1.5333333333333334,3.6,0.0,0.5506987146478728,0.5702064111374904,0.8313995146182094,0.6957821150464322,0.3797526791818394,0.7546097692893075,0.4809960195607663,0.2632059196707121,0.6824078693281735,0.3188121858354664,0.2867746223784952,0.1946503774490468,0.6859703279595148,0.6377265956503496,0.1757261418084355,0.6024635091221974,0.8067436892510055
C. Wooh,Ligue 1,Rennes,Defender,Ball-Playing Centre-Back,1387.0,0.0648882480173035,8.0,0.0,0.25,0.860969387755102,1.0,8.0,1.2328767123287672,0.5839942321557318,0.6488824801730353,3.30930064888248,0.0,0.2168434455294766,0.3942397287217447,0.4559714486684701,0.5454302728821653,0.5973056937594821,0.7470351195721489,0.4305053263928592,0.2030764608799759,0.5578406838994056,0.3755664359080175,0.5181447278424977,0.4276460208803732,0.5739577927402114,0.6944108459996583,0.1666005720041143,0.7282825502913667,0.8058361951706807
W. Omari,Ligue 1,Rennes,Defender,Ball-Playing Centre-Back,2072.0,0.0434362934362934,3.0,0.0,0.75,0.9028749028749028,0.826086956521739,16.0,1.303088803088803,0.8687258687258687,0.4343629343629343,3.3445945945945947,0.0868725868725868,0.1390162619682536,0.5271967024941007,0.3277961777736655,0.4909370280280884,0.5861492447930915,0.6787024611074691,0.3965498669075578,0.2823940339803612,0.4951702065997551,0.4160658383052853,0.8132963094933807,0.3558564883517786,0.3949123245305512,0.4898204508002846,0.1544856121202323,0.864731771510441,0.822539502022087
A. Seidu,Ligue 1,Rennes,Defender,Defensive Anchor / Stopper,593.0,0.0,5.0,0.0,0.4782608695652174,0.4439655172413792,0.5294117647058824,14.0,1.669477234401349,0.4553119730185497,1.2141652613827991,1.973018549747049,0.0,0.7019334565391568,1.0,0.3425460393577429,0.6158013481473696,0.484534029560229,0.2634176725449731,0.0,0.1385086149158236,0.7976748975965913,0.013476528167743,0.566590544035137,0.0697817526189096,0.2576224855835484,0.4645141711303492,1.0,0.921786042680648,0.0
D. Machado,Ligue 1,Lens,Defender,Ball-Winning Full-Back,1126.0,0.3197158081705151,11.0,0.0,0.4117647058823529,1.0323450134770886,1.8,15.0,1.0390763765541742,0.1598579040852575,0.8792184724689166,0.6394316163410302,0.0,0.665376066042033,0.2039398646163358,0.4043142901162032,0.452086845443628,0.4624774515235665,0.5925218584362211,1.0,0.0,0.6112651730189425,0.687150851621373,0.2746705604474549,0.3078235892121257,0.4030506092407196,0.8272652526966462,0.1973739640962314,0.7525546514801759,0.7894816466358341
R. Nicolaisen,Ligue 1,Toulouse,Defender,Positional Defender,2927.0,0.0614964127092586,15.0,0.0,0.75,0.852870813397129,0.7692307692307693,26.0,1.35292107960369,1.0146908097027674,0.3382302699009225,4.858216604031432,0.0307482063546293,0.1667445566189861,0.5545487307795672,0.5400248866358682,0.4960106214551755,0.7164715932746026,0.4923209952289555,0.4655525468091224,0.2528269301086504,0.5272412061901519,0.545726128190227,0.4610002304766163,0.4067735463777318,0.5153262919160525,0.6284199619998608,0.1698931758743333,0.6730379397474718,0.7982605615073287
R. Aguilar,Ligue 1,Lens,Defender,Defensive Anchor / Stopper,1923.0,0.046801872074883,9.0,0.1404056162246489,0.3333333333333333,1.0057803468208093,1.148148148148148,27.0,1.6380655226209049,0.2340093603744149,1.40405616224649,2.152886115444618,0.0,0.6790174140586996,0.5249844415339687,0.4868248564488585,0.396504664091889,0.4118890796302921,0.6485813823199029,0.2992121732582566,0.2964798917288991,0.6487175145708972,0.3925947800257947,0.3040717947263605,0.5874833897985345,0.6640209206391515,0.6572681881631323,0.092621593950819,0.5183478869703378,0.8744460315355359
J. Gradit,Ligue 1,Lens,Defender,Ball-Playing Centre-Back,2119.0,0.0424728645587541,3.0,0.0,0.6666666666666666,0.8683823529411764,1.3333333333333337,19.0,1.2741859367626238,0.7220386974988202,0.5521472392638037,2.590844738084002,0.0,0.2792196472234612,0.4432171953332734,0.3587962735330896,0.6536920184348339,0.4943504056429998,0.764225805573354,0.2934370409025678,0.1930479520219282,0.4505076817065712,0.6219865492989556,0.4035808735651713,0.3647072662214008,0.4435943320656513,0.6363502809887179,0.1681321410584269,0.7782123076939094,0.8063912837105514
W. Kamanzi,Ligue 1,Toulouse,Defender,Defensive Anchor / Stopper,1182.0,0.0,4.0,0.2284263959390862,0.2857142857142857,0.959847036328872,1.5000000000000002,13.0,0.8375634517766497,0.2284263959390862,0.6091370558375634,2.66497461928934,0.0,0.700895154465373,0.3897019227631676,0.1506323065502023,0.3074273155047372,0.6682559992508287,0.631148367584727,0.3229351118409304,0.4358337605737445,0.172393151470947,0.3531958386585018,0.3751011605978055,0.4646771975172084,0.6901487004212733,0.5302270735446662,0.1519388127903789,0.7407883531148682,0.8580912535376785
L. Balerdi,Ligue 1,Marseille,Defender,Positional Defender,2275.0,0.0791208791208791,13.0,0.0,0.6,0.8665018541409147,0.9090909090909092,49.0,1.5032967032967035,0.5934065934065934,0.90989010989011,3.6,0.0,0.5251163442146995,0.8601971460694897,0.2434476115336943,0.4588583467635811,0.5908677765738372,0.5172684053970729,0.4436750360966371,0.1781598583484314,0.6671008151164398,0.1794740168657891,0.3963458079525999,0.4634587246281324,0.5026844273502561,0.3811352676838733,0.0914012359011927,0.6157281609815098,0.8479026932904381
U. Garcia,Ligue 1,Marseille,Defender,Ball-Winning Full-Back,906.0,0.0,7.0,0.0,0.625,1.0441860465116275,2.666666666666666,13.0,0.7947019867549668,0.2980132450331126,0.4966887417218543,1.2913907284768211,0.1986754966887417,0.5907421553536483,0.3065933534717713,0.196670226907654,0.4128898118382949,0.7495069807133732,0.8308472090559107,0.2854445678291814,0.1686588197421842,0.393177343196695,0.8002828491002114,0.2750960424450855,0.657256934029582,0.4008995221028418,0.5589512512787819,0.1569179564505423,0.6635383676408255,0.8245478062362538
A. Murillo,Ligue 1,Marseille,Defender,Ball-Winning Full-Back,993.0,0.2719033232628399,5.0,0.1812688821752265,0.631578947368421,0.95906432748538,0.846153846153846,15.0,0.8157099697885197,0.1812688821752265,0.6344410876132931,3.081570996978852,0.1812688821752265,0.5433999704532532,0.3440147771890356,0.2797577917027488,0.5174408921938114,0.4163092194863705,0.2215868088239314,0.8768495765077204,0.3248775964419751,0.4824346539215127,0.4541562761349115,0.7038283636450973,0.2643649503722401,0.7183594587032222,0.4360526752638444,0.1739946609699206,0.7113103915652129,0.8051388674129714
F. Medina,Ligue 1,Lens,Defender,Ball-Winning Full-Back,2714.0,0.0331613854089904,14.0,0.0994841562269712,0.5625,0.8772858517805583,1.52,44.0,1.260132645541636,0.4310980103168755,0.8290346352247605,1.9565217391304348,0.0663227708179808,0.528854189876646,0.3951296802035368,0.2738658970231702,0.2842177925466774,0.4712742884317263,0.6975285416658973,0.2863957679357679,0.2635794628510458,0.3420546014972855,0.5975133414755674,0.3996224455476371,0.4630119788655243,0.6145602049964404,0.8283421640177573,0.147228282335402,0.6690259847477485,0.8268801262570543
T. De Smet,Ligue 1,Reims,Defender,Defensive Anchor / Stopper,1835.0,0.0,3.0,0.0,0.3571428571428571,0.9721254355400696,0.9722222222222222,33.0,1.2261580381471389,0.2452316076294277,0.9809264305177112,2.501362397820164,0.0490463215258855,0.6715928162398431,0.5225199474959727,0.4338839075272511,0.4108989535729905,0.6613548886594539,0.6204094954704911,0.1852393404561338,0.1153812868694031,0.3581691749463879,0.204729295057138,0.40453778325602,0.3370055980749927,0.6629655954479864,0.7089475556503317,0.139285669090038,0.6066638497775205,0.8289351521548284
Q. Merlin,Ligue 1,Marseille,Defender,Ball-Winning Full-Back,703.0,0.0,2.0,0.1280227596017069,0.5,0.9890109890109888,1.7142857142857146,8.0,0.5120910384068279,0.0,0.5120910384068279,1.7923186344238975,0.0,0.5383237545898654,0.1995145982198218,0.240370621674188,0.5938212062192425,0.8571336474180644,0.9497249705882072,0.3905633846886573,0.3131672996938248,0.4226057292131057,0.1161423942636832,0.3689381795534989,0.3156177395869368,0.5744088904699535,0.686801437246289,0.1905099911286245,0.8062020150054716,0.7851069651438158
B. Chardonnet,Ligue 1,Stade Brestois 29,Defender,Positional Defender,2970.0,0.0303030303030303,13.0,0.0303030303030303,0.3333333333333333,0.8371191135734073,1.0303030303030305,32.0,1.7575757575757571,1.0303030303030305,0.7272727272727273,4.212121212121212,0.0909090909090909,0.2674222986529258,0.6113521318435594,0.5234284413834647,0.5123979530491881,0.4887335202990219,0.688681023666236,0.3151626370650213,0.2523335443437617,0.4411849045660723,0.5836850554891011,0.2753861556349193,0.4186079713326219,0.5393973968197364,0.6191907490954047,0.1505627111446567,0.4749993979264559,0.8141215185133757
K. Lala,Ligue 1,Stade Brestois 29,Defender,Ball-Winning Full-Back,2970.0,0.0606060606060606,10.0,0.0909090909090909,0.5135135135135135,0.987319884726225,1.3076923076923073,30.0,0.8181818181818181,0.1818181818181818,0.6363636363636364,2.2727272727272725,0.0303030303030303,0.6042894327227639,0.3940195697815132,0.214727557748655,0.3959162822686767,0.6842228357689945,0.5943275450203718,0.4509030986067328,0.2967299178337028,0.4379342252972208,0.5237963369090751,0.6567154529987094,0.3966160807092876,0.5989329735810741,0.4774587820723517,0.1532842113296506,0.7262269892922798,0.8497863244020746
B. Locko,Ligue 1,Stade Brestois 29,Defender,Defensive Anchor / Stopper,2961.0,0.0,7.0,0.0911854103343465,0.5185185185185185,1.045362220717671,0.9649122807017544,47.0,0.851063829787234,0.0303951367781155,0.8206686930091185,2.0972644376899696,0.0,0.681450000374147,0.5572573713863406,0.15095334733379,0.4081877144968429,0.6673706090111233,0.490242513076663,0.2060138545841025,0.272399018942682,0.5099885023617339,0.2403155532299778,0.5693436739997654,0.5315491892886199,0.6563435560961527,0.6502588067141598,0.104080393590369,0.6615269150534374,0.8688889933553183
G. Doué,Ligue 1,Rennes,Defender,Ball-Winning Full-Back,1225.0,0.0,10.0,0.1469387755102041,0.7407407407407407,0.9635316698656428,1.5000000000000002,22.0,0.8816326530612244,0.073469387755102,0.8081632653061225,4.775510204081632,0.073469387755102,0.5804501362494888,0.3848442583841013,0.4258864682734516,0.6398404250030624,0.7594099476418928,0.7551795262902347,0.378889227022962,0.3670630895705137,0.3485337656257392,0.2905152646268789,0.3126675040763386,0.4790743594113036,1.0,0.3456284587824152,0.1693395815803926,0.5365571181458709,0.8274845562724391
I. Doukouré,Ligue 1,Strasbourg,Defender,Ball-Playing Centre-Back,1660.0,0.0,5.0,0.0,0.7096774193548387,0.8684210526315788,2.285714285714286,13.0,1.0301204819277108,0.3795180722891566,0.6506024096385542,1.5722891566265065,0.108433734939759,0.3378013971182543,0.291959464972536,0.288232526586572,0.5713277025060376,0.5694208314821,0.9637449575048148,0.2590173189362774,0.2069496340807543,0.3364977544133521,0.441626934234458,0.5878343008132524,0.5028939128151582,0.489526538194003,0.9255967033635736,0.173862215179324,0.7591572688642668,0.7883786546619374
S. Sow,Ligue 1,Strasbourg,Defender,Positional Defender,718.0,0.0,3.0,0.1253481894150417,0.8,0.8551136363636361,0.7058823529411766,9.0,0.8774373259052926,0.5013927576601671,0.3760445682451254,4.512534818941504,0.3760445682451254,0.3939828615168603,0.6616325101596111,0.3159872051584633,0.4489112891681719,0.8468906417763945,0.2459249065291762,0.2428693074472894,0.3282163821598765,0.7620873431848408,0.2227931984888609,0.2531506908920684,0.28890091584313,0.7414436153384589,0.7908140479212445,0.1274680712456703,0.6267866378967691,0.8285630961607369
A. Sylla,Ligue 1,Strasbourg,Defender,Defensive Anchor / Stopper,1792.0,0.1004464285714285,11.0,0.0,0.6923076923076923,0.8952457695406931,0.7666666666666667,29.0,2.008928571428572,0.5524553571428571,1.4564732142857144,3.515625,0.1004464285714285,0.5687414177447927,0.6945322538143228,0.5211876367269153,0.2571643063654054,0.2779042561978352,0.5203812654927258,0.3768936776521052,0.1400914085014191,0.4745026363917354,0.5176117468424305,0.550303322116372,0.4850323790574058,0.7834357351494544,0.5856434183454622,0.1010964534179963,0.7310824900548447,0.8852630922452218
A. Hakimi,Ligue 1,Paris Saint Germain,Defender,Ball-Winning Full-Back,1931.0,0.186431900569653,28.0,0.2330398757120663,0.4736842105263157,0.9850402761795166,1.3571428571428574,17.0,1.3050233039875712,0.186431900569653,1.118591403417918,1.3050233039875712,0.0932159502848265,0.4898087963553885,0.1603049304870609,0.3867598146935022,0.3148170278174696,0.2491270188796221,0.709162461521734,0.6122078407306306,0.3053821258132633,0.5401523186384631,0.2423038125638837,0.3681594275685986,0.139340420844027,0.6739513732403616,0.593394291037718,0.1663951382277866,0.7895903975151173,0.8264692699556808
L. Hernández,Ligue 1,Paris Saint Germain,Defender,Defensive Anchor / Stopper,1916.0,0.0469728601252609,6.0,0.0469728601252609,0.6428571428571429,0.977751756440281,1.2857142857142856,29.0,0.9864300626304804,0.2348643006263048,0.7515657620041752,1.7849686847599169,0.0,0.540078034154582,0.5254436755009061,0.0590232905419861,0.3143412282872417,0.5933039819460724,0.6800131243975936,0.3615947440268236,0.2302235722611197,0.6561490132078793,0.6367425704556059,0.6282795148638045,0.1853673778520131,0.6217229498001285,0.5609092934002504,0.1369546303301919,0.9525490938399916,0.8446625363259005
Marquinhos,Ligue 1,Paris Saint Germain,Defender,Ball-Playing Centre-Back,1539.0,0.0,1.0,0.0584795321637426,1.0,0.9568143578238926,1.1,11.0,1.6959064327485378,1.1111111111111112,0.5847953216374269,3.391812865497076,0.0584795321637426,0.0914934559304102,0.4505652185391484,0.4018165736001299,0.2127101740337647,0.4286080974859279,0.7631846366438129,0.2036023130518422,0.2884185857520757,0.4576179887232063,0.6545560545356726,0.4306212032936484,0.323552440643802,0.491045422260753,0.4276173340332499,0.1491511579704918,0.6653962890492076,0.8456634596813704
N. Mukiele,Ligue 1,Paris Saint Germain,Defender,Positional Defender,792.0,0.0,8.0,0.0,0.8888888888888888,0.9152542372881356,1.3333333333333333,8.0,1.9318181818181817,0.4545454545454546,1.4772727272727275,3.1818181818181817,0.0,0.3513027515766929,0.5322113221672508,0.6238576203686628,0.5555155927844689,0.4004956750802213,1.0,0.2556094026270324,0.2358081920865842,0.7282529658407202,0.5135038088859483,0.5736343055024521,0.460010254361058,0.7505288520361876,0.6432963128570828,0.1198992578938516,0.5493054614906946,0.8743767614525532
Beraldo,Ligue 1,Paris Saint Germain,Defender,Positional Defender,1011.0,0.0890207715133531,5.0,0.0,0.75,0.9292604501607716,1.0,10.0,1.3353115727002969,0.5341246290801187,0.8011869436201781,2.225519287833828,0.0,0.3525339700072001,0.5871444605773004,0.2518776041653885,0.6223501934037914,0.4762392140588283,0.7515919030173059,0.4572568444057324,0.1978584139183019,0.5101832717179839,0.1233950075488396,0.6245461153290683,0.4848226797458658,0.3806618180196026,0.7015033502394077,0.1314521207546107,0.8156461204538051,0.8237422383749674
Dante,Ligue 1,Nice,Defender,Positional Defender,2844.0,0.0316455696202531,10.0,0.0316455696202531,0.8,0.9133405249910104,0.6818181818181818,38.0,1.3607594936708862,0.6962025316455697,0.6645569620253164,2.4367088607594938,0.0632911392405063,0.3173731629896222,0.5364764749586379,0.3341249743486957,0.2888533988852586,0.4911777224037646,0.45540595804201,0.1655923848226329,0.180189213266408,0.5927768904385728,0.4014545503491161,0.428231675935595,0.3789819722671355,0.4785309431033124,0.636494628010684,0.1165909244813543,0.7015902722038911,0.844769577550519
J. Clauss,Ligue 1,Marseille,Defender,Ball-Winning Full-Back,2072.0,0.1303088803088803,19.0,0.1737451737451737,0.5757575757575758,0.9965427830596372,0.9090909090909092,26.0,0.7384169884169883,0.1303088803088803,0.6081081081081081,1.9980694980694984,0.0,0.5914367680851869,0.3826143696071475,0.2688398649519837,0.7800374139402854,0.4306620869516997,0.2894789729816246,0.4165887582224945,0.3406017722394537,0.5332059462718096,0.6068773568613295,0.4986778139185385,0.4543398835526838,0.6004086863859961,0.6696212195305826,0.1450504840539726,0.6451637732684802,0.8429125598949638
M. Bard,Ligue 1,Nice,Defender,Defensive Anchor / Stopper,2662.0,0.033809166040571,11.0,0.067618332081142,0.5441176470588235,0.9898097826086956,1.3571428571428572,37.0,1.555221637866266,0.4057099924868519,1.149511645379414,1.555221637866266,0.0,0.6505689469537232,0.5094749171202123,0.4110314101814352,0.4979144832717647,0.3705761898253599,0.6888688256168497,0.2178192877617386,0.2283857629740174,0.4900586547383191,0.7871765124315373,0.3973626078323402,0.3852226119714337,0.5734539392855287,0.808785315367308,0.1304203407838193,0.7464224468580615,0.8441728751820762
J. Castelletto,Ligue 1,Nantes,Defender,Ball-Playing Centre-Back,2466.0,0.072992700729927,9.0,0.0,0.5714285714285714,0.9017295597484276,1.1818181818181817,18.0,0.6934306569343066,0.364963503649635,0.3284671532846715,2.956204379562044,0.0,0.2612519758808211,0.3266401433818507,0.2492740283386474,0.5865867826443979,0.7315660049634797,0.7137376978881986,0.4458365906475559,0.1596642336203874,0.6444028018452845,0.4782258977329275,0.362254930736112,0.2971282150798853,0.6038176949437448,0.5678346275181685,0.1841026862082014,0.767002149988701,0.79834837075724
J. Duverne,Ligue 1,Nantes,Defender,Defensive Anchor / Stopper,1350.0,0.0,3.0,0.0,0.6,0.9114503816793894,1.1874999999999998,18.0,1.1333333333333333,0.3333333333333333,0.8,2.2666666666666666,0.0,0.6242666255557608,0.4757541643303367,0.3051668435437674,0.4997840662005162,0.5167199941578996,0.6107886926366998,0.1135051685230115,0.1357765210352896,0.250876148151305,0.6351642838755022,0.3823018850665312,0.5117121485842738,0.6344381878752561,0.5774898484575386,0.1404534570836504,0.6204534856142031,0.8231224003925138
N. Cozza,Ligue 1,Nantes,Defender,Defensive Anchor / Stopper,895.0,0.0,3.0,0.0,0.3333333333333333,0.9926470588235292,1.0,17.0,0.7039106145251397,0.0,0.7039106145251397,3.2178770949720668,0.0,0.8056157997251697,0.6841575382714932,0.2520970893172917,0.5390575869572239,0.95099933137014,0.4058775773438757,0.3186410678983774,0.2010288264261615,0.5354478254887639,0.2544565994006636,0.5862851785567458,0.4979762167259187,0.652207896416248,0.5121778090729358,0.0588426493249781,0.6117151226498333,0.9179407771724768
K. Amian,Ligue 1,Nantes,Defender,Ball-Winning Full-Back,802.0,0.0,1.0,0.112219451371571,0.4285714285714285,1.0307692307692309,0.5833333333333333,11.0,0.6733167082294265,0.0,0.6733167082294265,3.1421446384039897,0.0,0.4887318545544438,0.2838476683719707,0.4543910613619866,0.5374141144385367,0.6341190641829272,0.3279472643836176,0.0448114169538678,0.2186742153235129,0.4490405197804157,0.0813493668603229,0.3871042244081389,0.4627072342330159,0.8526170767362367,0.4177010176051679,0.1338111802167868,0.5021650745768202,0.8533560790589798
T. Kehrer,Ligue 1,Monaco,Defender,Positional Defender,1324.0,0.0679758308157099,11.0,0.0679758308157099,1.0,0.9138297872340426,1.0,22.0,1.2235649546827794,0.4078549848942598,0.8157099697885197,3.738670694864049,0.0,0.4009600005027239,0.6379419914838244,0.2117995186570769,0.6638921053052077,0.5112912609819175,0.7329414843068093,0.4294203128110672,0.2665682853518896,0.519199539481452,0.1618299770742596,0.5400344027416821,0.1431907921557296,0.7405715258064041,0.4633973640899736,0.1906290897223593,0.7744062264785196,0.784847329507276
